# Generated by luna-rs gen_sample_eeg
# sfreq=256 channels=22 duration=10s samples=2560
timestamp,FP1-F7,F7-T3,T3-T5,T5-O1,FP2-F8,F8-T4,T4-T6,T6-O2,T3-C3,C3-CZ,CZ-C4,C4-T4,FP1-F3,F3-C3,C3-P3,P3-O1,FP2-F4,F4-C4,C4-P4,P4-O2,A1-T3,T4-A2
1.812500000e0,3.180854401e-5,-6.772899269e-6,1.991795398e-5,-2.266874617e-5,3.690019639e-6,-1.242212602e-5,9.707052413e-6,1.980650086e-5,-7.265907243e-6,-6.084187589e-6,-2.849228804e-5,3.050947635e-5,-4.313616500e-6,2.269496690e-5,-2.693876377e-5,3.438133717e-6,-1.622396849e-5,1.100258760e-5,1.526266169e-5,-3.247192581e-6,-5.497583061e-6,-2.864562884e-5
1.816406250e0,3.134046710e-5,-8.025726856e-6,1.898805385e-5,-1.946415614e-5,-2.727153060e-6,-7.596054274e-6,9.590402442e-6,2.667945228e-5,-1.678645640e-5,-2.590977147e-6,-2.647398651e-5,3.205872781e-5,-5.577559932e-6,1.677339969e-5,-2.086892891e-5,-2.774666427e-6,-9.481591405e-6,9.153106475e-6,2.589761971e-5,-1.510902257e-5,-1.903349244e-6,-2.838996988e-5
1.820312500e0,3.128275057e-5,-6.444558494e-6,1.517367946e-5,-1.551057358e-5,-1.065821561e-5,-1.753277047e-6,8.017200344e-6,2.753218359e-5,-2.515296910e-5,-5.631228532e-7,-2.418188524e-5,2.951819988e-5,-5.411010079e-6,1.566676838e-5,-1.337188951e-5,-1.131682257e-5,3.779888971e-7,6.061640306e-6,2.827594108e-5,-2.778078306e-5,1.471572205e-6,-2.222358489e-5
1.824218750e0,2.972862058e-5,-4.242511295e-6,1.243405404e-5,-1.133173828e-5,-1.839497418e-5,7.848908353e-6,5.246935871e-6,2.797634806e-5,-2.992099508e-5,5.330323347e-6,-1.959809015e-5,2.478246824e-5,-1.756144798e-6,9.376606613e-6,-1.059098577e-5,-2.080944978e-5,1.231084116e-5,4.862682999e-6,2.658964695e-5,-3.162018038e-5,5.091471849e-6,-1.815247924e-5
1.828125000e0,2.468090497e-5,-9.256436897e-7,8.249419807e-6,-8.390691619e-6,-2.356951154e-5,1.627777056e-5,2.738158400e-6,2.508747821e-5,-3.355561057e-5,5.758117368e-6,-1.649412661e-5,1.981233436e-5,3.588473646e-6,2.672005166e-6,-8.341258763e-6,-2.520543239e-5,2.318786574e-5,4.789550303e-7,2.205992860e-5,-3.212963929e-5,7.228549293e-6,-1.180200070e-5
1.832031250e0,1.872681059e-5,5.202100510e-6,1.823228104e-6,-8.310922567e-6,-2.561885231e-5,2.591544217e-5,6.442752465e-7,2.067926471e-5,-3.210247451e-5,5.556531050e-6,-1.015333601e-5,1.483942924e-5,1.294861886e-5,-5.955314009e-6,-5.247702120e-6,-2.834765110e-5,3.078856025e-5,-2.367767593e-6,1.885051825e-5,-2.827197204e-5,5.024544862e-6,-7.538347290e-6
1.835937500e0,1.468254050e-5,1.074777447e-5,-5.562861134e-6,-5.168923053e-6,-2.637189755e-5,3.267037027e-5,-1.917203235e-6,1.801040526e-5,-2.698543358e-5,5.049408628e-6,-7.765199371e-6,1.149031868e-5,1.977606007e-5,-1.697150583e-5,-4.217920377e-6,-2.521152783e-5,3.389193080e-5,-5.163059541e-6,1.461353622e-5,-1.977979446e-5,-3.384179308e-6,2.907668204e-7
1.839843750e0,1.363323190e-5,1.671865903e-5,-1.125953440e-5,-5.167366908e-6,-2.455632239e-5,3.627144906e-5,-5.058633178e-6,1.220543345e-5,-2.162767851e-5,-1.292571596e-6,-1.140740778e-6,6.132527233e-6,2.453981870e-5,-2.460489122e-5,8.507655025e-7,-2.071707240e-5,3.305713108e-5,-6.230261988e-6,9.888974091e-6,-1.258965131e-5,-1.538570177e-5,1.138364951e-5
1.843750000e0,8.507486200e-6,2.029326606e-5,-2.023134584e-5,-2.710352192e-6,-2.262078124e-5,3.453448880e-5,-8.524057193e-6,9.757797670e-6,-1.746935050e-5,-1.013170549e-5,6.035726983e-6,5.032374702e-6,2.700679943e-5,-3.317530718e-5,2.704770850e-6,-1.396344396e-5,2.650742863e-5,-2.520467888e-6,3.689626737e-6,-8.468700798e-6,-2.193029832e-5,2.272981328e-5
1.847656250e0,6.902131190e-6,2.562199552e-5,-2.765278987e-5,1.098635948e-6,-1.763291584e-5,3.404252493e-5,-7.336806448e-6,4.354000339e-6,-1.020030959e-5,-1.564091326e-5,1.713956226e-5,2.291162218e-6,2.521269016e-5,-3.526784349e-5,7.551303497e-6,-8.581112525e-6,1.939377216e-5,4.865507890e-6,-5.367467566e-6,-6.692312127e-6,-2.553265949e-5,3.083568663e-5
1.851562500e0,5.222953405e-6,2.608425530e-5,-3.341247066e-5,3.914264198e-6,-1.289591182e-5,2.788550410e-5,-3.560908453e-6,2.147304713e-6,-6.979191767e-6,-2.337096703e-5,2.498957474e-5,-7.171174730e-7,2.065779154e-5,-3.417170228e-5,7.315379662e-6,-6.596205822e-6,1.243678980e-5,1.544600673e-5,-1.543512917e-5,-3.554343721e-6,-2.449104068e-5,3.738646774e-5
1.855468750e0,2.949246891e-6,2.574357859e-5,-3.788795220e-5,5.566517757e-6,-8.949201401e-6,2.324287561e-5,2.589990345e-6,-5.648051228e-6,-5.539671292e-6,-2.550885984e-5,3.330129402e-5,-2.495562967e-6,1.225145570e-5,-2.892037446e-5,3.047629434e-6,1.164628202e-6,8.963113032e-6,2.015265818e-5,-2.544248673e-5,-2.699044330e-7,-1.857697498e-5,3.484412809e-5
1.859375000e0,1.115241275e-6,2.223721822e-5,-3.831364666e-5,7.820352948e-6,-4.828439614e-6,1.689017517e-5,8.392716154e-6,-1.189657632e-5,-2.546747510e-6,-2.250504986e-5,3.788887989e-5,-6.191567991e-6,9.628737644e-6,-2.227314508e-5,-1.999648248e-6,6.537140962e-6,4.999386874e-6,2.314646372e-5,-3.493735858e-5,4.399677437e-6,-1.289704323e-5,2.614847108e-5
1.863281250e0,-1.856152267e-6,1.895493006e-5,-3.617448237e-5,8.814194189e-6,-1.954141680e-6,1.165220601e-5,1.536054515e-5,-2.052641139e-5,3.292668680e-7,-1.995181628e-5,3.770475814e-5,-8.173886272e-6,4.569645625e-6,-1.382836763e-5,-9.579453035e-6,1.432278441e-5,1.276660100e-6,2.132917325e-5,-3.769059185e-5,6.396152003e-6,-5.005454113e-6,1.932628402e-5
1.867187500e0,-4.132675258e-6,1.409851120e-5,-3.047698556e-5,4.452385383e-6,1.721872877e-6,5.150097422e-6,2.069975199e-5,-2.982546175e-5,2.894711542e-6,-1.513597999e-5,3.460976950e-5,-6.297303116e-6,-4.288696687e-7,-8.203585821e-6,-1.908345257e-5,2.402698919e-5,5.799532801e-7,1.636861271e-5,-3.629322237e-5,7.942783668e-6,-4.858146667e-7,1.071450515e-5
1.871093750e0,-6.447746273e-6,7.140821253e-6,-2.543903793e-5,6.193665740e-7,7.714546882e-6,3.664151336e-6,2.300218148e-5,-3.573176218e-5,5.977159162e-6,-8.691611583e-6,2.581599801e-5,-3.167420800e-6,-6.322256013e-6,-2.785860488e-6,-2.131745168e-5,3.443944661e-5,-2.855261755e-6,1.079247613e-5,-2.741186108e-5,2.607033821e-6,5.115954991e-6,4.936401638e-6
1.875000000e0,-6.546868008e-6,3.244209211e-6,-1.914566201e-5,-4.157398962e-6,1.335632442e-5,2.653536740e-6,2.183906327e-5,-3.826832835e-5,8.824481483e-6,-3.139842420e-6,1.918803719e-5,4.960850674e-6,-1.455798701e-5,-2.256388370e-6,-2.139248681e-5,3.898741852e-5,-9.254401448e-6,3.551288955e-6,-1.824807077e-5,-2.903241011e-6,1.374979456e-5,1.307653861e-6
1.878906250e0,-1.024308858e-5,5.054948247e-7,-1.227664416e-5,-8.539589544e-6,2.040896834e-5,-1.543775625e-6,1.755165431e-5,-3.906200800e-5,1.043878819e-5,1.312788640e-6,1.175398847e-5,1.007067294e-5,-2.096606659e-5,8.994564382e-7,-1.647210411e-5,3.834968084e-5,-9.949409105e-6,-1.759696147e-6,-1.003233865e-5,-1.129350949e-5,2.193813452e-5,-6.115044471e-8
1.882812500e0,-8.798634553e-6,-2.377639476e-6,-6.492872672e-6,-1.442046960e-5,2.795384353e-5,-2.954398497e-6,1.264454750e-5,-3.552784256e-5,9.383275938e-6,5.788270755e-6,4.489238563e-6,1.763680302e-5,-3.101026959e-5,2.941690582e-6,-1.290894579e-5,3.367755562e-5,-6.637569641e-6,-7.597224794e-6,-4.182083103e-6,-1.823158527e-5,3.163508518e-5,-4.641774922e-6
1.886718750e0,-8.021072972e-6,-8.465554856e-6,-4.356471436e-6,-1.850748595e-5,3.228010974e-5,-5.039931239e-6,8.990199603e-6,-2.838942419e-5,4.717872343e-6,9.516763384e-6,1.263602144e-6,2.086758104e-5,-3.638878479e-5,8.231540960e-6,-4.785830697e-6,2.263932583e-5,-1.802908514e-6,-1.248026274e-5,-1.609924311e-6,-1.944768519e-5,3.816728349e-5,-9.377042261e-6
1.890625000e0,-4.715759133e-6,-1.019791944e-5,-1.750979777e-6,-2.015348036e-5,3.782333806e-5,-9.199198757e-6,2.716260042e-6,-2.168617357e-5,8.322529652e-7,1.600352334e-5,-8.987544788e-7,1.899481140e-5,-4.020426059e-5,8.531446838e-6,2.208452088e-7,1.369624897e-5,7.182176887e-6,-2.148343810e-5,2.531141263e-6,-1.721523404e-5,3.925462443e-5,-1.197802703e-5
1.894531250e0,-6.715301879e-7,-1.608822822e-5,2.449083240e-6,-1.813282324e-5,3.826537431e-5,-9.772430531e-6,-2.674345524e-6,-1.325047742e-5,-6.230634881e-6,2.209785089e-5,-2.455951062e-6,1.635562148e-5,-3.834889139e-5,1.201512077e-5,7.593476766e-6,5.755549410e-6,1.419414093e-5,-2.949060035e-5,5.372849046e-6,-1.083201278e-5,3.220479266e-5,-8.180762961e-6
1.898437500e0,5.136547315e-6,-2.189567931e-5,3.830518835e-6,-1.607239938e-5,3.889488653e-5,-1.265544506e-5,-7.838027159e-6,-6.175469935e-6,-1.317047554e-5,2.759533527e-5,-4.205487585e-6,1.013847759e-5,-3.274898700e-5,8.827105376e-6,1.063365562e-5,4.119442565e-9,1.679115485e-5,-3.751871918e-5,7.781452041e-6,-1.820574198e-6,2.305700400e-5,-9.960282341e-7
1.902343750e0,1.060729574e-5,-2.786017831e-5,3.860045581e-6,-1.003926718e-5,3.396860848e-5,-8.967584108e-6,-1.020900254e-5,-4.351451253e-7,-1.577178045e-5,3.372907304e-5,-9.496259736e-6,3.348298378e-6,-2.323398621e-5,3.577285725e-6,1.710450670e-5,-2.383267883e-6,1.772981159e-5,-4.069714123e-5,1.190690273e-5,4.257818546e-6,1.153304947e-5,6.355001915e-6
1.906250000e0,1.442340181e-5,-3.090378959e-5,7.921002180e-6,-5.985471034e-6,2.806784687e-5,-6.928672974e-6,-1.325863559e-5,4.154122507e-6,-1.666546450e-5,3.933626431e-5,-1.178369075e-5,-3.232698873e-6,-1.184100256e-5,-3.729720902e-6,2.421921818e-5,-6.554936590e-6,1.459618124e-5,-3.665846452e-5,1.076409171e-5,1.034105844e-5,1.789731755e-6,1.449784304e-5
1.910156250e0,1.610375693e-5,-3.623008888e-5,8.325035196e-6,9.537347978e-7,1.887703002e-5,-2.305759381e-6,-1.797671393e-5,4.783018539e-6,-1.554184564e-5,3.790144547e-5,-1.205368972e-5,-9.894782124e-6,-5.578814580e-6,-9.849189155e-6,3.040266893e-5,-7.574893971e-6,5.842153769e-6,-2.945316373e-5,7.525464753e-6,1.518974295e-5,-3.162178928e-6,1.672552207e-5
1.914062500e0,1.665063246e-5,-3.701356400e-5,1.051304753e-5,5.763231457e-6,1.104935200e-5,2.063214652e-6,-2.332197073e-5,5.520538252e-6,-1.197535039e-5,3.364851364e-5,-1.200106635e-5,-1.212858206e-5,1.699675408e-6,-1.534903458e-5,3.652986925e-5,-9.777064406e-6,-1.977730108e-6,-1.747292481e-5,3.453916406e-6,1.933932072e-5,-6.953306183e-6,1.439029529e-5
1.917968750e0,1.453482855e-5,-3.835014650e-5,1.417565363e-5,9.124109056e-6,5.209431947e-6,1.027578310e-5,-3.123016722e-5,8.656224963e-6,-3.023929366e-6,2.629873597e-5,-7.774635378e-6,-1.828929453e-5,6.657259291e-6,-1.529262772e-5,3.992861093e-5,-1.176736896e-5,-8.420121958e-6,-8.738780707e-6,-5.091935236e-6,2.838929868e-5,-9.579865036e-6,7.521034149e-6
1.921875000e0,1.302870533e-5,-3.605915481e-5,1.418263946e-5,1.369283200e-5,-6.882886510e-7,1.190340390e-5,-3.444324466e-5,9.731212231e-6,1.695173637e-6,1.768579750e-5,-2.084613243e-6,-2.066308116e-5,7.459348581e-6,-1.314455403e-5,3.597406976e-5,-1.417489784e-5,-1.181153038e-5,1.940782340e-6,-1.210538358e-5,3.287029540e-5,-1.045833869e-5,-2.920372935e-6
1.925781250e0,7.201438166e-6,-3.310178727e-5,1.245199564e-5,1.665923810e-5,-4.893202913e-6,1.461490046e-5,-3.871722947e-5,1.450508444e-5,7.040195669e-6,8.774406524e-6,4.394091775e-6,-2.584799040e-5,1.005991635e-5,-6.123816547e-6,3.133609061e-5,-1.053329106e-5,-1.656836503e-5,6.148805369e-6,-1.570311542e-5,3.700122761e-5,-1.448753210e-5,-1.027532835e-5
1.929687500e0,2.262671160e-6,-2.546410724e-5,1.074363172e-5,2.040376057e-5,-9.598999895e-6,1.472031272e-5,-3.815881064e-5,1.447079012e-5,1.363799311e-5,1.860547627e-8,1.104889998e-5,-3.311335240e-5,1.214758413e-5,5.041690656e-7,2.100267375e-5,-6.884513823e-6,-2.036609476e-5,8.688638445e-6,-1.198171503e-5,3.679728616e-5,-1.426351446e-5,-1.398829500e-5
1.933593750e0,-2.353486707e-6,-1.739673280e-5,4.766080110e-6,2.127456719e-5,-1.208202684e-5,1.137143045e-5,-3.333966015e-5,1.558329677e-5,1.458899351e-5,-5.882667665e-6,1.322607386e-5,-3.566658779e-5,1.504630927e-5,9.068813597e-6,9.209094060e-6,2.117012400e-6,-2.764095734e-5,1.185866677e-5,-6.559320354e-6,2.955023956e-5,-1.172219436e-5,-1.936301851e-5
1.937500000e0,-6.824763204e-6,-7.833185009e-6,-9.732906392e-7,2.521314491e-5,-1.314488964e-5,6.163873877e-6,-2.639945160e-5,1.312440145e-5,1.964577859e-5,-9.797294297e-6,1.334549779e-5,-3.611947614e-5,1.466099366e-5,1.172120938e-5,-2.424524610e-6,9.137560482e-6,-3.268551154e-5,1.341536881e-5,3.336097507e-6,1.774711745e-5,-6.675691111e-6,-2.209073136e-5
1.941406250e0,-1.228149267e-5,-1.090634555e-6,-5.217176295e-6,2.901311382e-5,-1.311086271e-5,-1.662451609e-6,-1.911885010e-5,6.428380402e-6,2.203673102e-5,-1.102807437e-5,9.541392501e-6,-3.403873779e-5,1.635304216e-5,1.810841059e-5,-9.082708857e-6,1.365468052e-5,-3.564789949e-5,1.429388067e-5,1.084872656e-5,4.050394182e-6,4.492735115e-6,-2.978486737e-5
1.945312500e0,-1.517288638e-5,6.337066679e-6,-9.619694538e-6,3.375817687e-5,-1.504419743e-5,-6.612521247e-6,-8.170255569e-6,2.149250122e-6,2.719237455e-5,-1.431976489e-5,4.522582458e-6,-2.587017843e-5,1.300629174e-5,1.895654168e-5,-1.247309683e-5,1.277097726e-5,-3.458267383e-5,1.537243952e-5,1.641321796e-5,-5.397203040e-6,8.902957234e-6,-3.407531040e-5
1.949218750e0,-1.672297549e-5,9.717143257e-6,-1.090988007e-5,3.417263360e-5,-1.608579259e-5,-1.302842611e-5,-3.663116388e-7,-3.142575679e-6,3.099343303e-5,-1.554243318e-5,-1.642202278e-6,-1.646196324e-5,6.786715858e-6,2.374909855e-5,-1.370348946e-5,9.203910849e-6,-2.931124072e-5,1.623723438e-5,1.922214506e-5,-1.319909006e-5,1.128998429e-5,-3.525603825e-5
1.953125000e0,-2.094320007e-5,1.373731993e-5,-1.239721951e-5,3.630217179e-5,-1.872132452e-5,-1.684350718e-5,7.669488696e-6,-9.511840290e-6,3.339567411e-5,-1.638655704e-5,-9.599727491e-6,-4.855753104e-6,1.638589197e-6,2.775632493e-5,-1.529975634e-5,3.635095993e-7,-1.928025813e-5,1.173130931e-5,2.075172961e-5,-1.376141518e-5,8.089062248e-6,-3.038765135e-5
1.957031250e0,-2.044695248e-5,1.616738882e-5,-8.921491826e-6,3.314658534e-5,-1.620839248e-5,-1.903217708e-5,1.194675588e-5,-1.282463109e-5,3.542210834e-5,-1.755045014e-5,-1.316867292e-5,4.771774456e-6,-5.829560905e-6,3.239689613e-5,-1.582878394e-5,-7.966805242e-6,-8.716396223e-6,4.041595730e-6,2.509181468e-5,-1.696970321e-5,2.917777920e-6,-2.026231414e-5
1.960937500e0,-2.316846076e-5,1.639937000e-5,-6.388631846e-6,2.725670311e-5,-1.414811959e-5,-1.999090273e-5,1.781121136e-5,-9.558099919e-6,3.176199243e-5,-1.864677688e-5,-1.787337351e-5,1.319822604e-5,-1.072003124e-5,3.288036532e-5,-1.824894935e-5,-1.244861960e-5,3.724960607e-6,-4.193425411e-6,3.122877388e-5,-1.724905269e-5,-5.856053576e-6,-6.565865533e-6
1.964843750e0,-2.499812763e-5,1.709959179e-5,-1.551916171e-6,1.786026041e-5,-1.162247281e-5,-2.357771336e-5,1.921645890e-5,-7.377158454e-6,2.672881055e-5,-1.541701567e-5,-1.943402822e-5,1.820336911e-5,-1.006068942e-5,3.222919986e-5,-1.807315311e-5,-1.875071939e-5,1.233648982e-5,-1.145256192e-5,3.437324631e-5,-1.704223359e-5,-1.330734904e-5,4.290156539e-6
1.968750000e0,-2.723940088e-5,1.801447070e-5,4.166281087e-6,8.049662938e-6,-4.895741313e-6,-2.376406337e-5,1.780875027e-5,-1.291587068e-7,1.800302198e-5,-1.198352129e-5,-2.153620881e-5,1.951345985e-5,-8.279586837e-6,2.845358176e-5,-1.684618110e-5,-2.151215813e-5,1.901208452e-5,-1.001414512e-5,3.259123696e-5,-1.808224442e-5,-1.725116817e-5,1.374609019e-5
1.972656250e0,-3.109319005e-5,1.763336331e-5,1.094652544e-5,-1.152429149e-6,-7.202862093e-7,-2.664300155e-5,1.902203257e-5,6.036995273e-6,7.608884061e-6,-6.409642538e-6,-2.517646135e-5,1.820079706e-5,-1.040917482e-6,1.753754441e-5,-1.279291882e-5,-2.148865315e-5,1.990548844e-5,-7.154534615e-6,2.362575287e-5,-1.670099664e-5,-2.204165139e-5,1.922485353e-5
1.976562500e0,-3.162839130e-5,1.817578777e-5,1.355339646e-5,-9.276363016e-6,5.039645657e-6,-3.009914690e-5,1.846670057e-5,1.128839813e-5,-3.397563887e-6,1.210458095e-6,-2.610360025e-5,2.017945917e-5,5.753625828e-6,5.018792763e-6,-4.200295734e-6,-2.574467180e-5,1.971876372e-5,-1.584490974e-7,1.240909114e-5,-1.178633556e-5,-2.174434485e-5,1.966071250e-5
1.980468750e0,-3.108223973e-5,1.880450327e-5,1.789579437e-5,-1.530405825e-5,8.057427294e-6,-3.163869769e-5,2.006051363e-5,1.451409844e-5,-1.284516475e-5,5.396410870e-6,-2.882243461e-5,2.087976281e-5,1.160917964e-5,-7.351967724e-6,2.855430694e-6,-2.883083471e-5,1.868243999e-5,9.279779078e-6,1.087344003e-6,-3.612099363e-6,-2.495418812e-5,2.098122422e-5
1.984375000e0,-2.847360520e-5,2.040040272e-5,2.062283784e-5,-1.953868923e-5,1.163888737e-5,-2.943766776e-5,1.904392593e-5,1.786438224e-5,-1.739265645e-5,8.752606846e-6,-3.005701910e-5,1.886844075e-5,1.804379463e-5,-1.507644629e-5,6.779432169e-6,-2.804458381e-5,2.056562334e-5,1.467382208e-5,-1.102682290e-5,6.791546184e-6,-2.933111500e-5,1.953036372e-5
1.988281250e0,-2.435501119e-5,1.751935088e-5,2.161791053e-5,-2.308941293e-5,9.913907888e-6,-2.408211731e-5,1.957912355e-5,2.074947224e-5,-2.427269283e-5,8.890446225e-6,-2.650788520e-5,1.957293352e-5,1.918250928e-5,-2.272860729e-5,9.595064512e-6,-2.893833516e-5,1.848670945e-5,2.068643516e-5,-2.137258889e-5,9.843523912e-6,-2.803051029e-5,2.065841545e-5
1.992187500e0,-1.625112236e-5,1.335353591e-5,2.068332287e-5,-2.289119220e-5,6.530781320e-6,-1.893429726e-5,1.474162400e-5,2.235036845e-5,-2.450342618e-5,6.462933925e-6,-2.057234087e-5,1.567933396e-5,2.262750786e-5,-2.387498535e-5,7.352336070e-6,-2.187246719e-5,1.823540879e-5,2.226325705e-5,-2.375458462e-5,8.226993486e-6,-2.443007907e-5,1.882316246e-5
1.996093750e0,-1.024955691e-5,9.178057553e-6,2.240975300e-5,-2.385142761e-5,1.404966042e-6,-8.590179277e-6,1.146042541e-5,2.282091009e-5,-2.278767170e-5,1.790993110e-6,-1.038338996e-5,1.167217943e-5,2.256261905e-5,-2.437553121e-5,2.858797870e-6,-1.112771133e-5,1.350732055e-5,2.274045801e-5,-2.515794222e-5,2.112675247e-6,-1.255347524e-5,1.295725087e-5
2.000000000e0,5.513858810e-7,6.694980129e-6,2.420250348e-5,-2.410387060e-5,-5.046476417e-6,-3.314831432e-8,4.148430435e-6,2.397199569e-5,-2.454428795e-5,-5.226727353e-6,-2.088310538e-7,4.943648491e-6,2.319218765e-5,-2.419239900e-5,-4.084754437e-6,9.861541912e-7,5.849922672e-6,2.368316200e-5,-2.173168650e-5,-6.408906302e-6,1.130241856e-7,6.508851584e-6
2.003906250e0,7.392651241e-6,6.035832598e-7,2.358455640e-5,-2.131206929e-5,-1.114715451e-5,9.574266187e-6,8.267255680e-8,2.288567157e-5,-2.296674029e-5,-1.107131357e-5,1.039215749e-5,-1.058346470e-6,2.361410043e-5,-2.080695413e-5,-1.102634906e-5,1.132588932e-5,-3.418994083e-6,2.516851237e-5,-2.096043499e-5,-1.249913021e-5,1.330169925e-5,-2.701098765e-6
2.007812500e0,1.712997800e-5,-3.779956614e-6,2.435723036e-5,-2.144042628e-5,-1.680994865e-5,1.887633334e-5,-5.745109320e-6,2.292041063e-5,-2.048364331e-5,-1.665022864e-5,2.169420077e-5,-6.868524906e-6,2.294340447e-5,-2.248315104e-5,-1.811500806e-5,2.301197128e-5,-9.171407328e-6,2.528015284e-5,-1.952880666e-5,-1.719028660e-5,2.284182847e-5,-9.403157492e-6
2.011718750e0,2.307868635e-5,-9.287472494e-6,2.424886770e-5,-2.044915163e-5,-1.773189251e-5,2.410753586e-5,-8.498976058e-6,2.345896246e-5,-2.141654659e-5,-1.994162449e-5,2.669491005e-5,-1.003485067e-5,2.300432607e-5,-2.134238275e-5,-1.906555190e-5,2.783710261e-5,-9.457373380e-6,1.997261279e-5,-2.032814518e-5,-2.086931272e-5,2.765550744e-5,-1.018255807e-5
2.015625000e0,2.773585584e-5,-1.088205318e-5,2.044598659e-5,-2.104972373e-5,-1.980992784e-5,2.961419341e-5,-1.001367127e-5,1.972214886e-5,-1.962079659e-5,-1.984429582e-5,2.872333243e-5,-1.015419912e-5,1.659856935e-5,-1.741521919e-5,-1.909670027e-5,2.853161459e-5,-6.145229690e-6,1.213861833e-5,-1.548297041e-5,-1.970447920e-5,2.822410715e-5,-3.775527603e-6
2.019531250e0,3.034819201e-5,-9.503398360e-6,1.611131484e-5,-1.618388524e-5,-1.945960867e-5,3.037378883e-5,-7.084881872e-6,1.229184454e-5,-1.639774564e-5,-2.097619654e-5,2.910754120e-5,-4.178948984e-6,8.247639926e-6,-1.317693568e-5,-1.885480015e-5,2.822396527e-5,5.210397944e-7,4.454139457e-7,-7.576859844e-6,-2.092095201e-5,2.611308264e-5,4.394231837e-6
2.023437500e0,3.152778299e-5,-7.772034223e-6,1.143475765e-5,-1.455650454e-5,-1.901053110e-5,2.804598080e-5,-1.775838882e-6,4.772874490e-6,-8.972700016e-6,-1.946014891e-5,2.731915083e-5,3.630040283e-6,-3.371199000e-6,-5.212544693e-6,-1.917703230e-5,2.583297282e-5,8.000556591e-6,-1.285221242e-5,7.271246716e-8,-1.971336860e-5,2.330750794e-5,1.373757550e-5
2.027343750e0,2.904896610e-5,-3.190654297e-6,8.648903531e-7,-1.071954375e-5,-1.872365647e-5,2.806720659e-5,2.135774139e-6,-6.196544291e-6,-3.399537491e-6,-1.944426003e-5,2.458314884e-5,7.702302355e-6,-1.490895283e-5,1.416341547e-6,-2.103275983e-5,2.244793359e-5,1.335265461e-5,-2.312326978e-5,6.622571618e-6,-1.854474431e-5,1.963515570e-5,1.591479122e-5
2.031250000e0,2.775224311e-5,2.138982609e-6,-7.753550562e-6,-3.776840458e-6,-1.739805157e-5,2.533788393e-5,1.008537765e-5,-1.680384594e-5,3.148764790e-6,-1.772807445e-5,2.183226024e-5,1.411637641e-5,-2.691223563e-5,9.224343557e-6,-1.803941996e-5,2.120065801e-5,1.874139707e-5,-2.971468530e-5,1.046270518e-5,-1.759247971e-5,1.878182957e-5,1.883331970e-5
2.035156250e0,2.524822958e-5,7.631817425e-6,-1.459513078e-5,1.076528861e-6,-1.898002301e-5,2.262423004e-5,1.304771831e-5,-2.534621126e-5,8.379495739e-6,-1.728843381e-5,2.150998262e-5,1.627066013e-5,-3.324461068e-5,1.246841930e-5,-1.497402809e-5,1.912937114e-5,1.773345139e-5,-3.255268166e-5,9.576572666e-6,-8.972588148e-6,1.269832228e-5,1.885036181e-5
2.039062500e0,2.258570930e-5,1.219747719e-5,-2.307705472e-5,7.822191037e-6,-1.547029569e-5,2.213716471e-5,1.614257417e-5,-3.214833123e-5,1.271046222e-5,-1.596261427e-5,1.854875154e-5,1.841659105e-5,-3.319776442e-5,8.568713383e-6,-9.439626410e-6,1.375246848e-5,1.755447920e-5,-3.026483137e-5,2.503808673e-6,2.518617521e-6,6.506497812e-6,1.692189653e-5
2.042968750e0,2.258704262e-5,1.544436236e-5,-2.984197818e-5,1.212412280e-5,-1.524143227e-5,1.736538252e-5,1.779539707e-5,-3.577359166e-5,1.015839098e-5,-7.947305676e-6,1.382286064e-5,1.756329402e-5,-3.357174137e-5,4.838013410e-6,2.901119615e-6,6.317368843e-6,1.751332093e-5,-2.793275053e-5,-5.184712791e-6,1.684903691e-5,-2.312778633e-6,1.751374293e-5
2.046875000e0,1.968498509e-5,1.627901293e-5,-3.417714470e-5,1.271894416e-5,-1.087179680e-5,1.539002733e-5,1.841972698e-5,-3.313099296e-5,9.164532457e-6,-1.486682777e-9,8.703197636e-6,1.423714639e-5,-2.847203541e-5,-2.469188530e-6,1.424989387e-5,-8.379136034e-7,1.571884968e-5,-2.182739627e-5,-1.182551205e-5,2.743801633e-5,-9.678497008e-6,1.501752649e-5
2.050781250e0,1.893775334e-5,1.665632590e-5,-3.503033804e-5,1.087850978e-5,-6.140913683e-6,1.304868601e-5,1.441137192e-5,-3.269069202e-5,6.621985449e-7,8.956086276e-6,2.376963039e-6,1.551316927e-5,-2.597009916e-5,-9.593455616e-6,2.557858716e-5,-7.209266187e-6,1.438377330e-5,-2.004784983e-5,-1.589674139e-5,3.362532516e-5,-1.136390165e-5,1.156489816e-5
2.054687500e0,1.590816464e-5,1.688469638e-5,-3.602437937e-5,6.643446341e-6,3.726391697e-6,6.609652246e-6,1.503857948e-5,-2.746796235e-5,-2.989776931e-6,1.882194920e-5,-5.068227892e-6,1.240136226e-5,-1.965825686e-5,-1.398677796e-5,3.245901462e-5,-1.110480935e-5,1.211813196e-5,-1.534440707e-5,-1.679257184e-5,3.584190199e-5,-1.145971601e-5,1.156339522e-6
